Date,Open,High,Low,Close,Volume
1981-03-05,0.08928236230283754,0.08928236230283754,0.0888531431555748,0.0888531431555748,5376000
1981-03-06,0.08885320235098926,0.08885320235098926,0.0879947692155838,0.0879947692155838,11603200
1981-03-09,0.08155650702304743,0.08155650702304743,0.08112729340791702,0.08112729340791702,15321600
1981-03-10,0.07769280739668688,0.07769280739668688,0.07726359367370605,0.07726359367370605,28380800
1981-03-11,0.07511746047410928,0.07511746047410928,0.07425902783870697,0.07425902783870697,29859200
1981-03-12,0.07726359367370605,0.07769280739668688,0.07726359367370605,0.07726359367370605,59248000
1981-03-13,0.07683438883485579,0.07683438883485579,0.07640517503023148,0.07640517503023148,231302400
1981-03-16,0.07941041886806488,0.08026885173619666,0.07941041886806488,0.07941041886806488,37228800
1981-03-17,0.08327339589595795,0.08413182909382938,0.08327339589595795,0.08327339589595795,43747200
1981-03-18,0.0884239599108696,0.08928239276728299,0.0884239599108696,0.0884239599108696,36937600
1981-03-19,0.08799471746425354,0.08799471746425354,0.08756550401449203,0.08756550401449203,37811200
1981-03-20,0.0884239599108696,0.08928239276728299,0.0884239599108696,0.0884239599108696,14604800
1981-03-23,0.09185847640037537,0.09271690941665348,0.09185847640037537,0.09185847640037537,22019200
1981-03-24,0.09185845454209865,0.09185845454209865,0.09142924100160599,0.09142924100160599,28156800
1981-03-25,0.09057081304880701,0.09057081304880701,0.08971160650253296,0.08971160650253296,7056000
1981-03-26,0.08842398864879934,0.08842398864879934,0.0879947692155838,0.0879947692155838,12275200
1981-03-27,0.08541943928111881,0.08541943928111881,0.08499022573232651,0.08499022573232651,12252800
1981-03-30,0.08499022573232651,0.0858486585609347,0.08499022573232651,0.08499022573232651,9900800
1981-03-31,0.08499025511540127,0.08499025511540127,0.08413182199001312,0.08413182199001312,15993600
1981-04-01,0.08370261536040668,0.08370261536040668,0.08327339589595795,0.08327339589595795,34070400
1981-04-02,0.09057082235813141,0.09100003596576853,0.09057082235813141,0.09057082235813141,31404800
1981-04-03,0.09100006520748138,0.09142928468406708,0.09100006520748138,0.09100006520748138,16486400
1981-04-06,0.08971159953511042,0.08971159953511042,0.08928238600492477,0.08928238600492477,22803200
1981-04-07,0.08885317347356442,0.08885317347356442,0.0884239599108696,0.0884239599108696,10684800
1981-04-08,0.09271688759326935,0.09357532040749247,0.09271688759326935,0.09271688759326935,21952000
1981-04-09,0.09443376213312149,0.09486298144624881,0.09443376213312149,0.09443376213312149,12499200
1981-04-10,0.09572142362594604,0.09615063724968077,0.09572142362594604,0.09572142362594604,33465600
1981-04-13,0.09572142362594604,0.09615063724968077,0.09572142362594604,0.09572142362594604,16060800
1981-04-14,0.09572142362594604,0.09615063724968077,0.09572142362594604,0.09572142362594604,6652800
1981-04-15,0.09142928468406708,0.09142928468406708,0.09100006520748138,0.09100006520748138,34048000
1981-04-16,0.08627785785367263,0.08627785785367263,0.08584864437580109,0.08584864437580109,23878400
1981-04-20,0.0884239599108696,0.08885317347356442,0.0884239599108696,0.0884239599108696,35347200
1981-04-21,0.09443376213312149,0.09486298144624881,0.09443376213312149,0.09443376213312149,28537600
1981-04-22,0.09786747395992279,0.09829669318641408,0.09786747395992279,0.09786747395992279,18995200
1981-04-23,0.1004428043961525,0.100872023785034,0.1004428043961525,0.1004428043961525,58016000
1981-04-24,0.10044280562834107,0.10044280562834107,0.09958437830209732,0.09958437830209732,35056000
1981-04-27,0.09915516417440577,0.09915516417440577,0.09872594475746155,0.09872594475746155,38528000
1981-04-28,0.09743825217994954,0.09743825217994954,0.09700903296470642,0.09700903296470642,32188800
1981-04-29,0.09615063724968077,0.09615063724968077,0.09572142362594604,0.09572142362594604,13641600
1981-04-30,0.0974382758140564,0.09829671445276092,0.0974382758140564,0.0974382758140564,12611200
1981-05-01,0.0974382758140564,0.09829671445276092,0.0974382758140564,0.0974382758140564,16553600
1981-05-04,0.09743825217994954,0.09743825217994954,0.09700903296470642,0.09700903296470642,14448000
1981-05-05,0.0970090500984249,0.0970090500984249,0.09657984226942062,0.09657984226942062,17539200
1981-05-06,0.09443378512443748,0.09443378512443748,0.0940045714378357,0.0940045714378357,18950400
1981-05-07,0.09529217332601547,0.09572139254139017,0.09529217332601547,0.09529217332601547,9363200
1981-05-08,0.09615065157413483,0.09657987099283893,0.09615065157413483,0.09615065157413483,7907200
1981-05-11,0.09443378512443748,0.09443378512443748,0.0940045714378357,0.0940045714378357,11939200
1981-05-12,0.0940045714378357,0.09529221822866649,0.0940045714378357,0.0940045714378357,4256000
1981-05-13,0.09400455538338985,0.09486298834101249,0.09357533603906631,0.09357533603906631,4905600
1981-05-14,0.09314614496448378,0.09314614496448378,0.09228771179914474,0.09228771179914474,4928000
1981-05-15,0.09443376213312149,0.09572141434147945,0.09443376213312149,0.09443376213312149,4905600
1981-05-18,0.09615065157413483,0.09700907894949218,0.09615065157413483,0.09615065157413483,4166400
1981-05-19,0.09486298144624881,0.09486298144624881,0.09443376213312149,0.09443376213312149,25424000
1981-05-20,0.0974382758140564,0.09829671445276092,0.0974382758140564,0.0974382758140564,13283200
1981-05-21,0.1030188500881195,0.10344806936393856,0.1030188500881195,0.1030188500881195,32211200
1981-05-22,0.10774029046297072,0.10859872951439671,0.10774029046297072,0.10774029046297073,31427200
1981-05-26,0.10774021813624701,0.10774021813624701,0.10731101036071777,0.10731101036071777,85344000
1981-05-27,0.11332003027200699,0.11374924949607322,0.11332003027200699,0.11332003027200699,149497600
1981-05-28,0.11332003027200699,0.11374924949607322,0.11332003027200699,0.11332003027200699,73987200
1981-05-29,0.11374927312135696,0.11417926039178952,0.11374927312135696,0.11374927312135696,59382400
1981-06-01,0.11374927312135696,0.11417926039178952,0.11374927312135696,0.11374927312135696,51251200
1981-06-02,0.10859869308942491,0.10859869308942491,0.10816947370767593,0.10816947370767593,40432000
1981-06-03,0.10816947370767593,0.109027901009124,0.10816947370767593,0.10816947370767593,39446400
1981-06-04,0.11031553894281387,0.11074474678387529,0.11031553894281387,0.11031553894281387,56067200
1981-06-05,0.10902788716933921,0.10902788716933921,0.10859867930412291,0.10859867930412292,57680000
1981-06-08,0.10516498134582807,0.10516498134582807,0.10473576188087463,0.10473576188087463,93497600
1981-06-09,0.10688181966543198,0.10731103901762827,0.10688181966543198,0.10688181966543198,119593600
1981-06-10,0.10816947370767593,0.10945712039087298,0.10816947370767593,0.10816947370767593,25222400
1981-06-11,0.11289085447788239,0.11332007386707248,0.11289085447788239,0.11289085447788239,38976000
1981-06-12,0.11203238987967153,0.11203238987967153,0.11160317063331604,0.11160317063331604,25804800
1981-06-15,0.11160319929461542,0.11160319929461542,0.11117397993803024,0.11117397993803024,143763200
1981-06-16,0.10945712665863878,0.10945712665863878,0.10902790725231172,0.1090279072523117,37251200
1981-06-17,0.10774021813624701,0.10774021813624701,0.10731101036071777,0.10731101036071777,27574400
1981-06-18,0.10731103901762827,0.10774024690777546,0.10688181966543198,0.10688181966543198,23049600
1981-06-19,0.1043065213513008,0.1043065213513008,0.10387731343507767,0.10387731343507767,27507200
1981-06-22,0.1004428142190925,0.1004428142190925,0.1000136062502861,0.1000136062502861,10841600
1981-06-23,0.10173042863607407,0.10258962362260315,0.10173042863607407,0.10173042863607407,15030400
1981-06-24,0.10001359658322984,0.10001359658322984,0.09915515780448914,0.09915515780448914,23027200
1981-06-25,0.10130119323730469,0.1017304124146018,0.10130119323730469,0.10130119323730469,24259200
1981-06-26,0.1008720336499501,0.1008720336499501,0.1000136062502861,0.1000136062502861,23788800
1981-06-29,0.09743826938947665,0.09743826938947665,0.09657984226942062,0.09657984226942062,10595200
1981-06-30,0.08971159953511042,0.08971159953511042,0.08928238600492477,0.08928238600492477,35907200
1981-07-01,0.08885317347356442,0.08885317347356442,0.0884239599108696,0.0884239599108696,170464000
1981-07-02,0.0884239599108696,0.08885317347356442,0.0884239599108696,0.0884239599108696,30284800
1981-07-06,0.08627791675565631,0.08627791675565631,0.08541948348283768,0.08541948348283768,16531200
1981-07-07,0.08627791702747345,0.08713635030299656,0.08627791702747345,0.08627791702747345,15836800
1981-07-08,0.08971160650253296,0.09014159375426285,0.08971160650253296,0.08971160650253296,16620800
1981-07-09,0.08327335913999988,0.08327335913999988,0.08284414559602737,0.08284414559602737,32883200
1981-07-10,0.07683438883485579,0.07683438883485579,0.07640517503023148,0.07640517503023148,55171200
1981-07-13,0.0781228095293045,0.07855202906419159,0.0781228095293045,0.0781228095293045,45740800
1981-07-14,0.08155655115842819,0.0824149845842658,0.08155655115842819,0.08155655115842819,19779200
1981-07-15,0.08370257914066315,0.08413179268835674,0.08370257914066315,0.08370257914066315,10953600
1981-07-16,0.08584864437580109,0.08670707706256682,0.08584864437580109,0.08584864437580109,15232000
1981-07-17,0.0888531431555748,0.08928236230283754,0.0888531431555748,0.0888531431555748,19824000
1981-07-20,0.08327335913999988,0.08327335913999988,0.08284414559602737,0.08284414559602737,23654400
1981-07-21,0.08284413687766437,0.08284413687766437,0.08241491764783859,0.08241491764783859,31942400
1981-07-22,0.07855202111171954,0.07855202111171954,0.07769281417131424,0.07769281417131424,22668800
1981-07-23,0.07983964681625366,0.08026886619313665,0.07983964681625366,0.07983964681625366,34451200
1981-07-24,0.08241491764783859,0.08284413687766437,0.08241491764783859,0.08241491764783859,28851200
1981-07-27,0.08584864437580109,0.08627785785367263,0.08584864437580109,0.08584864437580109,17337600
1981-07-28,0.08327335913999988,0.08327335913999988,0.08284414559602737,0.08284414559602737,22848000
1981-07-29,0.08198577073686078,0.08198577073686078,0.08155655115842819,0.08155655115842819,15500800
1981-07-30,0.08456101268529892,0.08541944557718012,0.08456101268529892,0.08456101268529892,9900800
1981-07-31,0.08584864437580109,0.08627785785367263,0.08584864437580109,0.08584864437580109,10953600
1981-08-03,0.0858486585609347,0.0858486585609347,0.08499022573232651,0.08499022573232651,12432000
1981-08-04,0.08627791702747345,0.0867071365307483,0.08627791702747345,0.08627791702747345,31673600
1981-08-05,0.0888531431555748,0.08928236230283754,0.0888531431555748,0.0888531431555748,17494400
1981-08-06,0.08713632135240351,0.08713632135240351,0.08670710772275925,0.08670710772275925,10528000
1981-08-07,0.08670710772275925,0.08713632135240351,0.08670710772275925,0.08670710772275925,9206400
1981-08-10,0.08670710772275925,0.08670710772275925,0.08670710772275925,0.08670710772275925,0
1981-08-11,0.08499025511540127,0.08499025511540127,0.08413182199001312,0.08413182199001312,71456000
1981-08-12,0.08284413687766437,0.08284413687766437,0.08241491764783859,0.08241491764783859,26275200
1981-08-13,0.08026886619313665,0.08026886619313665,0.07983964681625366,0.07983964681625366,27484800
1981-08-14,0.07941045584417857,0.07941045584417857,0.07855202257633209,0.07855202257633209,24192000
1981-08-17,0.0768343727925043,0.0768343727925043,0.0759759396314621,0.0759759396314621,18905600
1981-08-18,0.07511746047410928,0.07511746047410928,0.07425902783870697,0.07425902783870697,17001600
1981-08-19,0.07425906460742197,0.07425906460742197,0.07340063154697418,0.07340063154697418,20675200
1981-08-20,0.07425902783870697,0.07468824702191927,0.07425902783870697,0.07425902783870697,17113600
1981-08-21,0.06996693449862432,0.06996693449862432,0.0691085010766983,0.0691085010766983,41910400
1981-08-24,0.06524471055851576,0.06524471055851576,0.06481549143791199,0.06481549143791199,23072000
1981-08-25,0.06653318554162979,0.06696239928857496,0.06653318554162979,0.06653318554162979,40700800
1981-08-26,0.06567394033334986,0.06567394033334986,0.06524472683668137,0.06524472683668137,33600000
1981-08-27,0.06567396968603134,0.06610395706296975,0.06567396968603134,0.06567396968603134,25916800
1981-08-28,0.0691085010766983,0.06953771492214754,0.0691085010766983,0.0691085010766983,38035200
1981-08-31,0.0691085010766983,0.06953771492214754,0.0691085010766983,0.0691085010766983,40947200
1981-09-01,0.07340063154697418,0.07382985094271063,0.07340063154697418,0.07340063154697418,37027200
1981-09-02,0.07468827068805695,0.07511748427624994,0.07468827068805695,0.07468827068805695,19376000
1981-09-03,0.07168373372290737,0.07168373372290737,0.07082530111074448,0.07082530111074448,37475200
1981-09-04,0.07039609599353154,0.07039609599353154,0.0699668824672699,0.0699668824672699,15254400
1981-09-08,0.06825002911565853,0.06825002911565853,0.06782080978155136,0.06782080978155136,25446400
1981-09-09,0.06782080978155136,0.06825002911565853,0.06782080978155136,0.06782080978155136,30531200
1981-09-10,0.06825003772974014,0.0686792513869956,0.06825003772974014,0.06825003772974014,34809600
1981-09-11,0.06782081034114812,0.06782081034114812,0.06739159673452377,0.06739159673452377,17539200
1981-09-14,0.06567394033334986,0.06567394033334986,0.06524472683668137,0.06524472683668137,27686400
1981-09-15,0.06395710323667017,0.06395710323667017,0.06352788954973221,0.06352788954973221,19510400
1981-09-16,0.06266942865810993,0.06266942865810993,0.06224020943045617,0.06224020943045616,19353600
1981-09-17,0.06095257656404005,0.06095257656404005,0.06052335724234581,0.06052335724234581,19376000
1981-09-18,0.06095253676176071,0.0613817500721526,0.06095253676176071,0.06095253676176071,26320000
1981-09-21,0.061381787061691284,0.06181100636175723,0.061381787061691284,0.061381787061691284,49033600
1981-09-22,0.058377240119545995,0.058377240119545995,0.057948026806116104,0.057948026806116104,47420800
1981-09-23,0.057518850462519575,0.057518850462519575,0.05666041746735573,0.05666041746735573,28201600
1981-09-24,0.05666040304196137,0.05666040304196137,0.056231189519166946,0.056231189519166946,18300800
1981-09-25,0.049792169701921137,0.049792169701921137,0.048933736979961395,0.048933736979961395,34608000
1981-09-28,0.049362972378730774,0.049792191795675,0.049362972378730774,0.049362972378730774,91728000
1981-09-29,0.051938269287347794,0.05236748868445858,0.051938269287347794,0.051938269287347794,94684800
1981-09-30,0.05236748605966568,0.05279669970423803,0.05236748605966568,0.05236748605966568,49996800
1981-10-01,0.05236748605966568,0.05279669970423803,0.05236748605966568,0.05236748605966568,61129600
1981-10-02,0.05666041746735573,0.05708963683044999,0.05666041746735573,0.05666041746735573,45046400
1981-10-05,0.05837726220488548,0.059235694887528736,0.05837726220488548,0.05837726220488548,43097600
1981-10-06,0.058377240119545995,0.058377240119545995,0.057948026806116104,0.057948026806116104,28358400
1981-10-07,0.061381787061691284,0.062240219930799326,0.061381787061691284,0.061381787061691284,38841600
1981-10-08,0.06352788954973221,0.06395710323667017,0.06352788954973221,0.06352788954973221,31091200
1981-10-09,0.06395706534385681,0.06481549794016031,0.06395706534385681,0.06395706534385681,54521600
1981-10-12,0.06610395014286041,0.06653316951745651,0.06610395014286041,0.06610395014286041,27350400
1981-10-13,0.06610395014286041,0.06696238316102777,0.06610395014286041,0.06610395014286041,44195200
1981-10-14,0.06266942865810993,0.06266942865810993,0.06224020943045617,0.06224020943045616,30979200
1981-10-15,0.06352788954973221,0.06395710323667017,0.06352788954973221,0.06352788954973221,29433600
1981-10-16,0.06309866218741422,0.06309866218741422,0.06266944855451584,0.06266944855451584,36467200
1981-10-19,0.06395706534385681,0.06438628450751957,0.06395706534385681,0.06395706534385681,20585600
1981-10-20,0.06739159673452377,0.06782081034114812,0.06739159673452377,0.06739159673452377,35728000
1981-10-21,0.06739159673452377,0.06782081034114812,0.06739159673452377,0.06739159673452377,76899200
1981-10-22,0.06739161056380463,0.06739161056380463,0.06696239113807678,0.06696239113807678,32278400
1981-10-23,0.06567394033334986,0.06567394033334986,0.06524472683668137,0.06524472683668137,27910400
1981-10-26,0.06524472683668137,0.06567394033334986,0.06524472683668137,0.06524472683668137,27283200
1981-10-27,0.06653318554162979,0.06739161876654635,0.06653318554162979,0.06653318554162979,85590400
1981-10-28,0.06867924332618713,0.06910846266409061,0.06867924332618713,0.06867924332618713,44172800
1981-10-29,0.06825002911565853,0.06825002911565853,0.06782080978155136,0.06782080978155136,30486400
1981-10-30,0.06867924332618713,0.06910846266409061,0.06867924332618713,0.06867924332618713,52729600
1981-11-02,0.06867924332618713,0.06910846266409061,0.06867924332618713,0.06867924332618713,36915200
1981-11-03,0.06825002911565853,0.06825002911565853,0.06782080978155136,0.06782080978155136,28380800
1981-11-04,0.06653316951745651,0.06653316951745651,0.06610395014286041,0.06610395014286041,23811200
1981-11-05,0.06181100636175723,0.06181100636175723,0.061381787061691284,0.061381787061691284,23363200
1981-11-06,0.061811018735170364,0.06224023239013303,0.061811018735170364,0.061811018735170364,24595200
1981-11-09,0.06266944855451584,0.06309866218741422,0.06266944855451584,0.06266944855451584,20384000
1981-11-10,0.06309865415096283,0.06352787346021914,0.06309865415096283,0.06309865415096283,16755200
1981-11-11,0.06481549143791199,0.06524471055851576,0.06481549143791199,0.06481549143791199,27440000
1981-11-12,0.06696239113807678,0.06739161056380463,0.06696239113807678,0.06696239113807678,39916800
1981-11-13,0.06266942865810993,0.06266942865810993,0.06224020943045617,0.06224020943045616,21011200
1981-11-16,0.06181100636175723,0.06181100636175723,0.061381787061691284,0.061381787061691284,22556800
1981-11-17,0.06266944855451584,0.06309866218741422,0.06266944855451584,0.06266944855451584,35414400
1981-11-18,0.06481549143791199,0.06524471055851576,0.06481549143791199,0.06481549143791199,29142400
1981-11-19,0.06481549143791199,0.06524471055851576,0.06481549143791199,0.06481549143791199,40006400
1981-11-20,0.06524472683668137,0.06567394033334986,0.06524472683668137,0.06524472683668137,38102400
1981-11-23,0.06309864215474081,0.06309864215474081,0.06224020943045617,0.06224020943045616,22960000
1981-11-24,0.06224023239013303,0.06224023239013303,0.061811018735170364,0.061811018735170364,22153600
1981-11-25,0.06309865415096283,0.06352787346021914,0.06309865415096283,0.06309865415096283,52550400
1981-11-27,0.06481549143791199,0.06524471055851576,0.06481549143791199,0.06481549143791199,37251200
1981-11-30,0.06438628450751957,0.06438628450751957,0.06395706534385681,0.06395706534385681,23968000
1981-12-01,0.06395706534385681,0.06438628450751957,0.06395706534385681,0.06395706534385681,23385600
1981-12-02,0.06438630819320679,0.06481552178374163,0.06438630819320679,0.06438630819320679,37564800
1981-12-03,0.06395710323667017,0.06395710323667017,0.06352788954973221,0.06352788954973221,20428800
1981-12-04,0.06524472683668137,0.06567394033334986,0.06524472683668137,0.06524472683668137,137155200
1981-12-07,0.06567396968603134,0.06610395706296975,0.06567396968603134,0.06567396968603134,59292800
1981-12-08,0.0652447411053006,0.0652447411053006,0.06438630819320679,0.06438630819320679,50624000
1981-12-09,0.06481549143791199,0.06524471055851576,0.06481549143791199,0.06481549143791199,34272000
1981-12-10,0.06481549143791199,0.06524471055851576,0.06481549143791199,0.06481549143791199,37408000
1981-12-11,0.06481552178374163,0.0652447411053006,0.06438630819320679,0.06438630819320679,76092800
1981-12-14,0.06309864215474081,0.06309864215474081,0.06224020943045617,0.06224020943045616,25244800
1981-12-15,0.06395706534385681,0.06438628450751957,0.06395706534385681,0.06395706534385681,31315200
1981-12-16,0.06696239113807678,0.06739161056380463,0.06696239113807678,0.06696239113807678,65452800
1981-12-17,0.072542205452919,0.07297142488987438,0.072542205452919,0.072542205452919,51452800
1981-12-18,0.07855202257633209,0.07898123634474208,0.07855202257633209,0.07855202257633209,71724800
1981-12-21,0.07554673302382149,0.07554673302382149,0.07511751353740692,0.07511751353740692,56403200
1981-12-22,0.07640517503023148,0.07683438883485579,0.07640517503023148,0.07640517503023148,53827200
1981-12-23,0.07511748427624994,0.07511748427624994,0.07468827068805695,0.07468827068805695,28896000
1981-12-24,0.07511751353740692,0.07554673302382149,0.07511751353740692,0.07511751353740692,28918400
1981-12-28,0.07254216908749032,0.07254216908749032,0.07168374210596085,0.07168374210596085,36579200
1981-12-29,0.0729714035987854,0.0738298364912029,0.0729714035987854,0.0729714035987854,24236800
1981-12-30,0.0759759396314621,0.0764051590774961,0.0759759396314621,0.0759759396314621,32188800
1981-12-31,0.0759759396314621,0.0764051590774961,0.0759759396314621,0.0759759396314621,54656000
1982-01-04,0.07597596278196952,0.07597596278196952,0.0755467489361763,0.0755467489361763,71254400
1982-01-05,0.07254216908749032,0.07254216908749032,0.07168374210596085,0.07168374210596085,35840000
1982-01-06,0.07125451455131486,0.07125451455131486,0.07082530111074448,0.07082530111074448,66080000
1982-01-07,0.06610392751810737,0.06610392751810737,0.06524472683668137,0.06524472683668137,70044800
1982-01-08,0.06825003772974014,0.0686792513869956,0.06825003772974014,0.06825003772974014,56604800
1982-01-11,0.06438628450751957,0.06438628450751957,0.06395706534385681,0.06395706534385681,33331200
1982-01-12,0.06224023239013303,0.06224023239013303,0.061811018735170364,0.061811018735170364,59920000
1982-01-13,0.06181100636175723,0.06181100636175723,0.061381787061691284,0.061381787061691284,41753600
1982-01-14,0.06438630819320679,0.06481552178374163,0.06438630819320679,0.06438630819320679,25715200
1982-01-15,0.06867924332618713,0.06953767627096973,0.06867924332618713,0.06867924332618713,46704000
1982-01-18,0.0699668824672699,0.07082531525081645,0.0699668824672699,0.0699668824672699,28000000
1982-01-19,0.06910847077527608,0.06910847077527608,0.06825003772974014,0.06825003772974014,55507200
1982-01-20,0.0695376843214035,0.06996690370899805,0.0695376843214035,0.0695376843214035,25827200
1982-01-21,0.07082530111074448,0.07125451455131486,0.07082530111074448,0.07082530111074448,33331200
1982-01-22,0.07125455886125565,0.07168377829976004,0.07125455886125565,0.07125455886125565,24259200
1982-01-25,0.06953771492214754,0.06953771492214754,0.0691085010766983,0.0691085010766983,44710400
1982-01-26,0.06739161876654635,0.06739161876654635,0.06653318554162979,0.06653318554162979,21212800
1982-01-27,0.06696239113807678,0.06782082425850695,0.06696239113807678,0.06696239113807678,31360000
1982-01-28,0.0691085010766983,0.06953771492214754,0.0691085010766983,0.0691085010766983,39603200
1982-01-29,0.0699668824672699,0.07039609599353154,0.0699668824672699,0.0699668824672699,53155200
1982-02-01,0.06996693449862432,0.06996693449862432,0.0691085010766983,0.0691085010766983,38528000
1982-02-02,0.0695376843214035,0.07039611736556757,0.0695376843214035,0.0695376843214035,54275200
1982-02-03,0.0695376843214035,0.06996690370899805,0.0695376843214035,0.0695376843214035,31472000
1982-02-04,0.06825002911565853,0.06825002911565853,0.06782080978155136,0.06782080978155136,22041600
1982-02-05,0.06782080978155136,0.06825002911565853,0.06782080978155136,0.06782080978155136,40297600
1982-02-08,0.06395710323667017,0.06395710323667017,0.06352788954973221,0.06352788954973221,31696000
1982-02-09,0.06352788954973221,0.06395710323667017,0.06352788954973221,0.06352788954973221,57904000
1982-02-10,0.06438630819320679,0.06481552178374163,0.06438630819320679,0.06438630819320679,38796800
1982-02-11,0.06395710323667017,0.06395710323667017,0.06352788954973221,0.06352788954973221,24528000
1982-02-12,0.06438630819320679,0.06481552178374163,0.06438630819320679,0.06438630819320679,19644800
1982-02-16,0.06352787346021914,0.06352787346021914,0.06309865415096283,0.06309865415096283,34316800
