date,close,returns,square_returns,abs_returns,returns_2,vol_ratio7,vol_ratio14,vol_ratio30,cumulative_returns,rolling_volatility_7,log_returns
2022-07-29,23773.75,-0.0029014890367921,8.418638630624772e-06,0.0029014890367921,0.0500233460316458,1.1187159138153482,1.0764885489739595,1.239799134077049,0.8067622276291994,0.0419130661547836,-0.0029057065160618
2022-07-30,23643.51,-0.0054783111625217,3.001189319341021e-05,0.0054783111625217,0.0387967297608751,0.8328046806226753,0.8106042487056788,0.933327371254229,0.8023425331120774,0.041622445573474,-0.0054933721401191
2022-07-31,23293.32,-0.0148112526439602,0.0002193732048832,0.0148112526439602,-0.0029014890367921,0.6973627139278059,0.6829932518536175,0.7866882216367803,0.7904588351471594,0.0424830860484033,-0.0149220344858775
2022-08-01,23268.01,-0.0010865776110919,1.1806509049263711e-06,0.0010865776110919,-0.0054783111625217,0.8100851647980558,0.8002939414876467,0.870577791378968,0.7895999402743986,0.0329673582478043,-0.001087168364517
2022-08-02,22987.79,-0.0120431442138798,0.0001450373225563,0.0120431442138798,-0.0148112526439602,0.9022552970838212,0.9155883463337828,0.934156502384208,0.7800906743224031,0.0338770134145068,-0.0121162504204264
2022-08-03,22818.37,-0.0073699994649334,5.431689211311921e-05,0.0073699994649334,-0.0010865776110919,0.879691718333642,0.8791188861939333,0.8505862031752368,0.7743414064700475,0.0178320177953187,-0.0073972920914346
2022-08-04,22622.98,-0.0085628377487085,7.332219031070871e-05,0.0085628377487085,-0.0120431442138798,1.0035121666618956,0.944944890984749,0.8922944683404787,0.7677108466443376,0.0048968477111087,-0.0085997094791796
2022-08-05,23312.42,0.030475207068211,0.0009287382458503,0.030475207068211,-0.0073699994649334,1.1604512835338654,1.0677102566893637,0.9921386098924058,0.7911069936643355,0.0151429437629727,0.0300200619305783
2022-08-06,22954.21,-0.0153656291367433,0.0002361025587679,0.0153656291367433,-0.0085628377487085,0.5933195250228591,0.5198756406886169,0.4751421494864007,0.7789511369922053,0.0158915887942274,-0.0154849038138831
2022-08-07,23174.39,0.0095921401782068,9.200915319837045e-05,0.0095921401782068,0.030475207068211,0.65419368079194,0.5572031502363664,0.5350612657196554,0.7864229454902082,0.0158379177355909,0.0095464276895302
2022-08-08,23810.0,0.0274272591425275,0.0007522545440713,0.0274272591425275,-0.0153656291367433,1.223768179828668,1.0761683585451105,1.0306034857633288,0.8079923714117979,0.0189911547411267,0.0270578708603661
2022-08-09,23149.95,-0.0277215455690885,0.000768484088739,0.0277215455690885,0.0095921401782068,1.0407888936281244,0.915579664765788,0.871743946651385,0.7855935740682298,0.0218944742166766,-0.0281130397960751
2022-08-10,23954.05,0.0347344162730371,0.0012064796738286,0.0347344162730371,0.0274272591425275,1.4254042571524963,1.3371704633789068,1.2537922406441222,0.8128807082913388,0.0246893586527805,0.0341447911544978
2022-08-11,23934.39,-0.0008207380380352,6.736109270780084e-07,0.0008207380380352,-0.0277215455690885,1.559785982402405,1.5886153157462146,1.4665627426039065,0.812213546173659,0.0240399435456699,-0.0008210750278987
2022-08-12,24403.68,0.0196073515974295,0.0003844482366652,0.0196073515974295,0.0347344162730371,1.0889658349520237,1.1203219974597856,1.029992788857422,0.828138902745681,0.0227229459542679,0.019417603769849
2022-08-13,24441.38,0.0015448489735974,2.3865583512249787e-06,0.0015448489735974,-0.0008207380380352,0.9000633972795675,0.9821782563932022,0.907658364294524,0.8294182522795838,0.020803018252621,0.0015436569219566
2022-08-14,24305.24,-0.0055700619195806,3.102558978796246e-05,0.0055700619195806,0.0196073515974295,0.8460212385470017,0.9612493170444942,0.8964882776610722,0.8247983412571561,0.0215071955016037,-0.0055856325610168
2022-08-15,24094.82,-0.0086573923976888,7.495044312756004e-05,0.0086573923976888,0.0015448489735974,1.2836036644051534,1.475972751861004,1.4042690104370017,0.8176577383679301,0.0200952473255886,-0.0086950853252414
2022-08-16,23854.74,-0.0099639673589592,9.928064553040464e-05,0.0099639673589592,-0.0055700619195806,0.9238065543167182,1.0812921607802364,1.0261659314234517,0.8095106233520316,0.0164547939838007,-0.0100139399087293
2022-08-17,23342.66,-0.0214665932221437,0.0004608146245649,0.0214665932221437,-0.0086573923976888,1.0838786626965469,1.2358395941554972,1.2122961465637818,0.7921331880915295,0.0126661784129006,-0.0217003519236236
2022-08-18,23191.2,-0.0064885492912974,4.210127190559724e-05,0.0064885492912974,-0.0099639673589592,0.8042340679904861,0.849632150719091,0.8491996393415366,0.786993392855325,0.0126336134162439,-0.0065096914314182
2022-08-19,20834.39,-0.0466245046493715,0.001404873767318,0.0530200777573837,-0.0214665932221437,1.456630894499295,1.6002342882052656,1.6579032791007495,0.7070150433858987,0.0379376647416652,-0.0466189427481864
2022-08-20,21140.07,0.0146718958414429,0.0002152645275821,0.0146718958414429,-0.0064885492912974,0.9185131896416892,0.991815546753216,1.0689250943734965,0.7173882944607899,0.0396010405995298,0.0145653049068563
2022-08-21,21515.61,0.0177643688029416,0.0003155727989669,0.0177643688029416,-0.0468023735171281,0.7943254653954308,0.8397797396635052,0.9319477603914642,0.7301322446985047,0.0419783032719767,0.0176084265060971
2022-08-22,21399.83,-0.0053812092708502,2.895741321668505e-05,0.0053812092708502,0.0146718958414429,1.1250610667500751,1.1500032256567612,1.2759509553846995,0.7262032502943864,0.0421108577575622,-0.0053957401299662
2022-08-23,21529.12,0.0060416367793574,3.650137497368441e-05,0.0060416367793574,0.0177643688029416,1.0017743447061933,1.018261902905338,1.1352753425027855,0.7305907065606538,0.0429781125389894,0.0060234592697359
2022-08-24,21368.08,-0.0074801013696795,5.595191650068235e-05,0.0074801013696795,-0.0053812092708502,0.8923135926168879,0.8947461244863297,0.986205183446476,0.7251258140158343,0.0429250125049355,-0.0075082176239664
2022-08-25,21559.04,0.0089366943590625,7.986450606729996e-05,0.0089366943590625,0.0060416367793574,0.8534027288790295,0.8981047364713362,0.9623735632067671,0.7316060417875603,0.0436792693096751,0.0088969984309876
2022-08-26,20241.05,-0.0466245046493715,0.001404873767318,0.0530200777573837,-0.0074801013696795,1.3853429949923677,1.394804069863649,1.53263850181391,0.6868800499523214,0.0276383803703258,-0.0466189427481864
2022-08-27,20037.6,-0.0100513560314312,0.0001010297580705,0.0100513560314312,0.0089366943590625,0.834928419148304,0.8252777793697027,0.9226864698978234,0.6799759740193634,0.0264027513255299,-0.0101022119782676
2022-08-28,19555.61,-0.0240542779574398,0.0005786082880537,0.0240542779574398,-0.0468023735171281,0.7259993701267442,0.7101988869022848,0.7995214358788926,0.6636196429359207,0.0243990391257489,-0.0243483067767975
2022-08-29,20285.73,0.0373355778725388,0.0013939453750764,0.0373355778725388,-0.0100513560314312,1.10671458699145,1.0858528302491748,1.194577850551933,0.6883962657925011,0.031041289676286,0.0366554814045692
2022-08-30,19811.66,-0.0233696297840896,0.0005461395962454,0.0233696297840896,-0.0240542779574398,1.29506333116864,1.2871123565639635,1.4216615612572692,0.6723086999161806,0.0308903085523009,-0.0236470299311744
2022-08-31,20050.02,0.0120312987402368,0.0001447521493768,0.0120312987402368,0.0373355778725388,1.3013462288130755,1.356771179317397,1.497480260424149,0.6803974467305325,0.0321978253847354,0.0119594979959547
2022-09-01,20131.46,0.0040618413348214,1.649855502926417e-05,0.0040618413348214,-0.0233696297840896,1.097085834522761,1.1606220592377674,1.3057829352187764,0.6831611132037695,0.0317962743267515,0.0040536143276472
2022-09-02,19951.86,-0.0089213599013682,7.959066248974078e-05,0.0089213599013682,0.0120312987402368,1.120115708771807,1.1790646868070729,1.2866514568054177,0.6770663870422593,0.021632867991194,-0.0089613935133172
2022-09-03,19831.9,-0.0060124720201524,3.61498197931158e-05,0.0060124720201524,0.0040618413348214,0.6747280355377678,0.7117418351461602,0.7681067515266079,0.672995544334382,0.0214342862111889,-0.0060306197082571
2022-09-04,20000.3,0.0084913699645519,7.21033638748943e-05,0.0084913699645519,-0.0089213599013682,0.6671411962748075,0.7099947938517764,0.7665757100111527,0.6787101984858203,0.0190534905594344,0.0084555210771046
2022-09-05,19796.84,-0.0101728474072888,0.0001034868243719,0.0101728474072888,-0.0060124720201524,1.0118033117908798,1.0851572252203734,1.143933103923915,0.6718057832028533,0.0124254083466055,-0.0102249444373896
2022-09-06,18790.61,-0.0466245046493715,0.001404873767318,0.0508278088826297,0.0084913699645519,1.5214979637583137,1.6482691865837336,1.7513113311546975,0.6376593672479733,0.0214996095006885,-0.0466189427481864
2022-09-07,19292.84,0.0267277113409303,0.000714370553524,0.0267277113409303,-0.0101728474072888,1.219429992977189,1.2815961457905771,1.3861215364775274,0.6547025427496175,0.0242018294226256,0.0263767656480595
2022-09-08,19319.77,0.0013958546279344,1.9484101423260395e-06,0.0013958546279344,-0.0468023735171281,1.1034093729618513,1.1382960212253996,1.2436447110453748,0.6556164123238349,0.0240472875980622,0.0013948813284816
2022-09-09,21360.11,0.0500274705414899,0.001404873767318,0.0530200777573837,0.0267277113409303,1.6227521432302716,1.7726723567616798,1.961596568165013,0.7248553520586668,0.0466300574520459,0.0498735389059323
2022-09-10,21648.34,0.0134938443669063,0.0001820838357982,0.0134938443669063,0.0013958546279344,1.0717893052023018,1.2205213163305908,1.3961817503206102,0.7346364373678655,0.046110015143384,0.013403613252505
2022-09-11,21826.87,0.0082468216962592,6.8010068089892e-05,0.0082468216962592,0.0500233460316458,0.9153262647520846,1.069552421420947,1.2523001698515288,0.7406948530784134,0.0461136686345401,0.008213002469084
2022-09-12,22395.74,0.026062829897278,0.0006792711022544,0.026062829897278,0.0134938443669063,1.193241449983977,1.4343870173431263,1.7025716089665834,0.7599994570399855,0.0451549552726276,0.0257289825902695
2022-09-13,20173.57,-0.0466245046493715,0.001404873767318,0.0530200777573837,0.0082468216962592,1.262309226571149,1.4987952139108889,1.7877920374673542,0.6845901160916379,0.0488184943041743,-0.0466189427481864
2022-09-14,20226.71,0.0026341396193136,6.938691534038079e-06,0.0026341396193136,0.026062829897278,0.9743584381384024,1.1642724910797655,1.3918806614122716,0.6863934220394254,0.0488184943041743,0.0026306763540286
2022-09-15,19701.88,-0.0259473735471561,0.0006732661939956,0.0259473735471561,-0.0468023735171281,0.9256248393618656,1.113917217415726,1.3323196904314794,0.6685833155174576,0.0488184943041743,-0.0262899455334846
2022-09-16,19803.3,0.005147732094602,2.649914571779616e-05,0.005147732094602,0.0026341396193136,0.8368957154984645,0.9406151214662394,1.1242376567649035,0.6720250033086623,0.0442250193174943,0.0051345278170789
2022-09-17,20113.62,0.0156701155867962,0.0002455525225035,0.0156701155867962,-0.0259473735471561,0.5592086250815136,0.5898816039091151,0.7072116713679989,0.6825557127877262,0.0444277275353801,0.0155486070502064
2022-09-18,19416.18,-0.034675011261026,0.0012023564059522,0.034675011261026,0.005147732094602,0.8021048761120432,0.8153126300509711,1.0063661731321805,0.6588880857605341,0.0444157840694144,-0.0352904584441144
2022-09-19,19537.02,0.0062236753058531,3.8734134312685735e-05,0.0062236753058531,0.0156701155867962,1.2086981515644006,1.17773903490498,1.4680734165918272,0.6629887912692028,0.0418444576673399,0.0062043882216968
2022-09-20,18875.0,-0.0338854134356212,0.0011482212437029,0.0338854134356212,-0.034675011261026,1.0824588260151295,1.0103256592469416,1.224452980099235,0.6405231419738631,0.0216258927635852,-0.0344728321725096
2022-09-21,18461.36,-0.0219147019867549,0.0004802541631682,0.0219147019867549,0.0062236753058531,1.2594141547137392,1.1747431644029085,1.4254433561032862,0.6264862682018859,0.0213351178112,-0.0221583959680238
2022-09-22,19401.63,0.0500274705414899,0.001404873767318,0.0509317840072454,-0.0338854134356212,1.2144816711401911,1.128657339973821,1.3740530646101468,0.6583943314974495,0.0307287480829227,0.0496771839912391
2022-09-23,19289.91,-0.0057582790724285,3.3157777875968494e-05,0.0057582790724285,-0.0219147019867549,1.1803808002137068,1.1587900069704002,1.3630254080087587,0.6546031131969822,0.0305713709100712,-0.0057749218814109
2022-09-24,18920.5,-0.0191504263109574,0.0003667388278914,0.0191504263109574,0.0500233460316458,0.7138291604024782,0.7299152449831621,0.8390730318648497,0.6420671845147801,0.0297325057212409,-0.0193361709410382
2022-09-25,18807.38,-0.0059787003514705,3.574485789267375e-05,0.0059787003514705,-0.0057582790724285,0.5855680815543306,0.5942754553486058,0.6763626616794702,0.6382284572130539,0.0273370929330374,-0.0059966443373085
2022-09-26,19227.82,0.0223550542393464,0.0004997484500441,0.0223550542393464,-0.0191504263109574,1.3115710903782831,1.352114281037074,1.504770422070295,0.6524960889911461,0.0289909025022368,0.022108842641316
2022-09-27,19079.13,-0.0077330659429929,5.9800308878677366e-05,0.0077330659429929,-0.0059787003514705,1.5890320580392108,1.763671191431681,1.9322591825858528,0.6474502937074326,0.0256077830966883,-0.0077631211435953
2022-09-28,19412.82,0.0174897912011711,0.0003058927962605,0.0174897912011711,0.0223550542393464,1.3272681587013622,1.4927632225155876,1.6427170741606296,0.6587740641575125,0.0238045387443586,0.0173386050667581
2022-09-29,19591.51,0.0092047420209944,8.472727567306038e-05,0.0092047420209944,-0.0077330659429929,1.0245200060268351,1.1464250646230312,1.2606813482338812,0.6648379094682044,0.0150736786025335,0.0091626365658328
2022-09-30,19422.61,-0.0086210812744906,7.43230423413739e-05,0.0086210812744906,0.0174897912011711,1.0969693815000705,1.2140581506928492,1.3547903964211674,0.6591062878163165,0.0153392193032351,-0.0086584577678969
2022-10-01,19310.95,-0.0057489698861274,3.305065475160081e-05,0.0057489698861274,0.0092047420209944,0.4198432065703708,0.453765960699107,0.5091319714661283,0.6553171056159033,0.0130269821168794,-0.0057655588235903
2022-10-02,19056.8,-0.0131609268316681,0.0001732099950685,0.0131609268316681,-0.0086210812744906,0.521300081242544,0.5719131459289095,0.6383040802206077,0.6466925251373519,0.0140983462161853,-0.0132482992774978
2022-10-03,19629.08,0.0300302254313422,0.0009018144394572,0.0300302254313422,-0.0057489698861274,0.7809860304340008,0.8260570977981109,0.8926257610618481,0.6661128474519905,0.0160368991071834,0.0295881468899583
2022-10-04,20337.82,0.0361066336272508,0.0013036889918925,0.0361066336272508,-0.0131609268316681,0.96783117598003,0.9195694671703628,0.9763046836012986,0.6901639399893443,0.0192302377316309,0.035470066752179
2022-10-05,20158.26,-0.0088288715309704,7.79489725103805e-05,0.0088288715309704,0.0300302254313422,1.0137546140089264,0.8910579334807108,0.9239540685718586,0.68407057122787,0.0199042616092849,-0.0088680769475324
2022-10-06,19960.67,-0.0098019372703794,9.607797425245431e-05,0.0098019372703794,0.0361066336272508,1.0826850648815751,0.9247111945430032,0.9506729390247924,0.6773653544001818,0.0205880254140188,-0.0098502925002552
2022-10-07,19530.09,-0.0215714201978188,0.0004653261693508,0.0215714201978188,-0.0088288715309704,0.8374301128653318,0.6605118075306328,0.6602841120951789,0.6627536217129709,0.0223205064313009,-0.0218074842813216
2022-10-08,19417.96,-0.0057413969930503,3.296363943180724e-05,0.0057413969930503,-0.0098019372703794,0.4023048584128239,0.3156996538478981,0.3113284058687631,0.6589484900621349,0.0223201338706565,-0.005757942171451
2022-10-09,19439.02,0.0010845629510001,1.1762767946820957e-06,0.0010845629510001,-0.0215714201978188,0.4717184382012114,0.3569530693779303,0.3574258836712924,0.6596631611810737,0.0214585408602385,0.0010839752375062
2022-10-10,19131.87,-0.0158006936563674,0.0002496619200223,0.0158006936563674,-0.0057413969930503,0.924447102919008,0.7015889464379086,0.6735910157703014,0.6492400256548606,0.018723066466453,-0.0159268553425899
2022-10-11,19060.0,-0.0037565590817834,1.4111736134929386e-05,0.0037565590817834,0.0010845629510001,1.117144859914431,0.8760822111026776,0.7747877025715498,0.6468011171402296,0.0076578930005621,-0.0037636326703101
2022-10-12,19155.53,0.0050120671563482,2.51208171797451e-05,0.0050120671563482,-0.0158006936563674,1.0487649628015685,0.8354429747167184,0.6938050945686344,0.6500429277761375,0.0093794690940692,0.0049995485596987
2022-10-13,19375.13,0.0114640524172393,0.0001314244978252,0.0114640524172393,-0.0037565590817834,1.8570855892090632,1.5648058182052005,1.3016233764065632,0.6574950539736188,0.0115903418345258,0.0113988381085654
2022-10-14,19176.93,-0.0102296087819798,0.0001046448958323,0.0102296087819798,0.0050120671563482,1.5030951548177205,1.4130562297671867,1.1435936267076283,0.650769136795382,0.0092667978235266,-0.0102822908155797
2022-10-15,19069.39,-0.00560777976454,3.1447193887585165e-05,0.00560777976454,0.0114640524172393,0.4832979354910874,0.4644032063650999,0.3792715531948321,0.6471197667986736,0.0092593183622766,-0.0056235623928095
2022-10-16,19262.98,0.0101518716644843,0.0001030604982921,0.0101518716644843,-0.0102296087819798,0.5538657412987363,0.5500261555256285,0.4469318296827795,0.6536892436227647,0.0104108084840103,0.0101006875336739
2022-10-17,19549.86,0.0148928151303693,0.0002217959425073,0.0148928151303693,-0.00560777976454,0.929914851739838,0.949186805006007,0.7513280099778846,0.6634245166807495,0.0096632971045012,0.01478300606081
2022-10-18,19327.44,-0.0113770635697647,0.0001294375754704,0.0113770635697647,0.0101518716644843,1.075618958791969,1.1319059778021283,0.8771742628932302,0.6558766937807322,0.0109242040371393,-0.0114422774576841
2022-10-19,19123.97,-0.0105275194231619,0.000110828665205,0.0105275194231619,0.0148928151303693,0.78190290818098,0.842363283497733,0.6412246250754918,0.6489719391477563,0.0117642729015507,-0.0105833257695788
2022-10-20,19041.92,-0.0042904271445731,1.8407765082890307e-05,0.0042904271445731,-0.0113770635697647,1.0500210702648711,1.0441873643563948,0.7790357551404945,0.6461875723239705,0.0106171264152496,-0.0042996574378424
2022-10-21,19164.37,0.0064305490202669,4.135196070205639e-05,0.0064305490202669,-0.0105275194231619,1.339048041839018,1.2380361431608278,0.9513781580041056,0.6503429131840871,0.0104453454161626,0.00640996125321
2022-10-22,19204.35,0.0020861630202297,4.352076146974288e-06,0.0020861630202297,-0.0042904271445731,0.5502886224348268,0.5062156405504926,0.402771647649608,0.6516996345200402,0.0101678100387894,0.0020839900038094
2022-10-23,19570.4,0.0190607857074049,0.0003633135517836,0.0190607857074049,0.0064305490202669,0.8123283064402493,0.7528711587664751,0.6261136408596572,0.6641215415992209,0.0118749206379381,0.0188814047749072
2022-10-24,19329.72,-0.0122981645750726,0.0001512448519155,0.0122981645750726,0.0020861630202297,1.2174295841899003,1.138464450937038,0.9580970137128187,0.6559540655827827,0.0115337453008709,-0.0123744127879881
2022-10-25,20080.07,0.0388184619332301,0.001404873767318,0.0388184619332301,0.0190607857074049,1.4844881032116897,1.4132688180206865,1.200431498187414,0.6814171935075555,0.0179232764821818,0.0380839730139808
2022-10-26,20771.59,0.0344381269587208,0.0011859845884249,0.0344381269587208,-0.0122981645750726,1.5366049612136732,1.5668585817685294,1.4096520788439553,0.7048839253294239,0.0191251193485469,0.0338584068050522
2022-10-27,20295.11,-0.0229390239264302,0.0005261988186973,0.0229390239264302,0.0388184619332301,1.251330660804972,1.3822584010943229,1.2586933276777776,0.6887145761009362,0.022767037102372,-0.0232062173479086
2022-10-28,20591.84,0.0146207633267323,0.0002137667202563,0.0146207633267323,0.0344381269587208,1.0824832683066148,1.2311673567185557,1.133257492264958,0.6987841089177788,0.0228131635149352,0.0145149104854418
2022-10-29,20809.67,0.0105784621481128,0.000111903861419,0.0105784621481128,-0.0229390239264302,0.8917945983354052,1.0479543142096293,1.0267718006913995,0.7061761701636683,0.022530119742798,0.0105229017033003
2022-10-30,20627.48,-0.0087550643522938,7.665115181280733e-05,0.0087550643522938,0.0146207633267323,0.6659960074864,0.7787566965339459,0.8038113682044502,0.699993552349829,0.0234230523043512,-0.0087936151026681
2022-10-31,20490.74,-0.0066290210922516,4.39439206415167e-05,0.0066290210922516,0.0105784621481128,1.0246801144710578,1.1982777673805258,1.2418398604331913,0.6953532803268618,0.0227018524289119,-0.0066510906396395
2022-11-01,20483.62,-0.0003474740297325,1.207382013385868e-07,0.0003474740297325,-0.0087550643522938,0.9665442704268828,1.0989034060167946,1.133847414525968,0.6951116631204589,0.0185807231862148,-0.0003475344128212
2022-11-02,20151.84,-0.0161973323074728,0.0002623535738787,0.0161973323074728,-0.0066290210922516,1.2946864208106224,1.39375392091696,1.4975112614294803,0.6838527085220967,0.0136456394349789,-0.0163299430037913
2022-11-03,20207.82,0.0027779101064715,7.716784559636769e-06,0.0027779101064715,-0.0003474740297325,1.1109716968605243,1.1608042122675395,1.2803391700741291,0.6857523898724381,0.0109148817991214,0.0027740588448494
2022-11-04,21148.52,0.0465512855914196,0.001404873767318,0.0465512855914196,-0.0161973323074728,1.4583064273489386,1.574566472337286,1.7861105033497189,0.7176750452183885,0.0203117479685313,0.0455002684794454
2022-11-05,21299.37,0.0071328868403084,5.08780746766453e-05,0.0071328868403084,0.0027779101064715,0.7928721323633806,0.8247948323090609,0.9765149542575108,0.7227941401040445,0.0201641269985532,0.0071075681286796
2022-11-06,20905.58,-0.018488340265463,0.0003418187257715,0.018488340265463,0.0465512855914196,0.7300261946435307,0.7609653962863773,0.9134447987657798,0.7094308760999182,0.0214559196175941,-0.0186613858307964
2022-11-07,20591.13,-0.0150414386972282,0.0002262448780824,0.0150414386972282,0.0071328868403084,1.1833325424339685,1.2417465510290728,1.4808695892424415,0.6987600150671402,0.0222478677657025,-0.0151557084383835
2022-11-08,18547.23,-0.0466245046493715,0.001404873767318,0.0530200777573837,-0.018488340265463,1.922403329707245,2.020379222809142,2.111487697055038,0.6294002667291069,0.045630604220173,-0.0466189427481864
