date,open,high,low,close,volume,returns,volatility,square_returns,abs_returns,sma7,sma14,sma30,ema7,ema14,ema30,returns_1,returns_2,returns_3,vol_sma7,vol_sma14,vol_sma30,vol_ratio7,vol_ratio14,vol_ratio30,cumulative_returns,log_returns,rolling_volatility_7,rolling_volatility_14,rolling_volatility_30
2022-07-29,23845.25,24442.66,23414.03,23773.75,198298.50623,-0.0029014890367921042,0.03342207728887807,8.418638630624772e-06,0.0029014890367921042,22595.06428571429,22503.480714285713,21347.885666666665,22902.166237872687,22437.25221148903,22182.462433865483,0.038796729760875115,0.05002334603164581,-0.0026385558563929434,177255.46207142857,184208.65360714286,159944.05930733334,1.1187159138153482,1.0764885489739597,1.2397991340770487,0.8067622276291994,-0.0029057065160618123,0.04191306615478361,0.037458822923713,0.03299456728801864
2022-07-30,23777.28,24668.0,23502.25,23643.51,151060.13211,-0.005478311162521732,0.033373585494175885,3.001189319341021e-05,0.005478311162521732,22765.412857142856,22678.33142857143,21471.262333333332,23087.502178404513,22598.086583290496,22276.723567164485,-0.0029014890367921042,0.038796729760875115,0.05002334603164581,181387.22755142857,186354.97204857142,161851.17544233333,0.8328046806226753,0.8106042487056788,0.933327371254229,0.8023425331120774,-0.005493372140119135,0.04162244557347401,0.03758422944520746,0.032947005951779344
2022-07-31,23644.64,24194.82,23227.31,23293.32,127743.32483,-0.014811252643960215,0.0327876300241634,0.00021937320488321847,0.014811252643960215,22867.36142857143,22856.557142857142,21605.04633333333,23138.956633803384,22690.784372185095,22342.310433799033,-0.005478311162521732,-0.0029014890367921042,0.038796729760875115,183180.60641714284,187034.53435785713,162381.13310533334,0.6973627139278059,0.6829932518536175,0.7866882216367803,0.7904588351471594,-0.014922034485877589,0.04248308604840339,0.037379664509828464,0.03234260738885875
2022-08-01,23296.36,23509.68,22850.0,23268.01,144210.16219,-0.0010865776110919878,0.03278496624633738,1.1806509049263711e-06,0.0010865776110919878,23146.948571428573,22916.230714285713,21738.886333333332,23171.21997535254,22767.747789227084,22402.03298645716,-0.014811252643960215,-0.005478311162521732,-0.0029014890367921042,178018.52009714287,180196.4937057143,165648.79510833332,0.8100851647980558,0.8002939414876467,0.870577791378968,0.7895999402743986,-0.001087168364517055,0.03296735824780437,0.031942072984055624,0.032340080981904516
2022-08-02,23266.9,23459.89,22654.37,22987.79,158073.28225,-0.012043144213879864,0.0329612918945153,0.00014503732255630804,0.012043144213879864,23394.53714285714,22887.028571428567,21861.285,23125.362481514407,22797.086750663475,22439.823761524443,-0.0010865776110919878,-0.014811252643960215,-0.005478311162521732,175197.95423857143,172646.67345642854,169214.988973,0.9022552970838212,0.9155883463337827,0.9341565023842079,0.7800906743224031,-0.012116250420426411,0.03387701341450689,0.030017257024255853,0.032511564704577806
2022-08-03,22985.93,23647.68,22681.22,22818.37,145948.80995,-0.007369999464933441,0.03210153908864277,5.431689211311921e-05,0.007369999464933441,23375.382857142857,22858.105,21947.340333333334,23048.614361135806,22799.92451724168,22464.24609949061,-0.012043144213879864,-0.0010865776110919878,-0.014811252643960215,165909.04166571426,166017.14767142854,171586.147771,0.879691718333642,0.8791188861939333,0.8505862031752368,0.7743414064700475,-0.007397292091434693,0.017832017795318705,0.030016654291884357,0.03165972206373082
2022-08-04,22816.91,23223.32,22400.0,22622.98,154854.67016,-0.008562837748708585,0.032162296628931095,7.332219031070871e-05,0.008562837748708585,23201.104285714286,22820.304285714286,22028.912,22942.20577085185,22776.33191494279,22474.48699629767,-0.007369999464933441,-0.012043144213879864,-0.0010865776110919878,154312.69824571427,163876.93254642858,173546.5988576667,1.0035121666618956,0.944944890984749,0.8922944683404787,0.7677108466443376,-0.008599709479179651,0.004896847711108729,0.030078683682854063,0.03171878499877604
2022-08-05,22622.41,23472.86,22586.95,23312.42,175251.69749,0.030475207068211052,0.032406188408566,0.0009287382458503409,0.030475207068211052,23135.199999999993,22865.132142857146,22120.509000000002,23034.759328138887,22847.810326283754,22528.54719008492,-0.008562837748708585,-0.007369999464933441,-0.012043144213879864,151020.29699714287,164137.8795342857,176640.33608066666,1.1604512835338654,1.0677102566893635,0.9921386098924058,0.7911069936643355,0.03002006193057838,0.015142943762972757,0.030674195200268605,0.03196225631193224
2022-08-06,23313.56,23354.36,22909.52,22954.21,83911.80307,-0.01536562913674333,0.03135436618794229,0.0002361025587679356,0.01536562913674333,23036.72857142857,22901.070714285714,22164.816666666666,23014.621996104164,22861.996949445922,22556.009306853637,0.030475207068211052,-0.008562837748708585,-0.007369999464933441,141427.67856285715,161407.45305714285,176603.57676266663,0.5933195250228591,0.5198756406886169,0.4751421494864007,0.7789511369922053,-0.015484903813883122,0.01589158879422741,0.030862451509999864,0.030929942081307785
2022-08-07,22954.21,23402.0,22844.62,23174.39,88890.00877,0.009592140178206865,0.03137196837922586,9.200915319837043e-05,0.009592140178206865,23019.73857142857,22943.55,22217.471333333335,23054.563997078123,22903.649356186463,22595.90483544373,-0.01536562913674333,0.030475207068211052,-0.008562837748708585,135877.20484,159528.90562857143,166130.5246053333,0.65419368079194,0.5572031502363664,0.5350612657196554,0.7864229454902082,0.00954642768953029,0.015837917735590953,0.030918873682661364,0.030953154081531493
2022-08-08,23174.39,24245.0,23154.25,23810.0,170958.44152,0.027427259142527527,0.03168436900605815,0.0007522545440713598,0.027427259142527527,23097.16571428571,23122.057142857142,22291.41033333333,23243.422997808593,23024.496108694937,22674.233555737683,0.009592140178206865,-0.01536562913674333,0.030475207068211052,139698.38760142858,158858.4538492857,165881.87783333333,1.223768179828668,1.0761683585451105,1.0306034857633288,0.8079923714117979,0.02705787086036615,0.018991154741126785,0.026290266645098474,0.031274265902858804
2022-08-09,23810.98,23933.25,22865.0,23149.95,143182.50858,-0.027721545569088568,0.031455467853869344,0.000768484088739054,0.027721545569088568,23120.33142857143,23257.434285714287,22367.659666666663,23220.054748356444,23041.22329420228,22704.92493923848,0.027427259142527527,0.009592140178206865,-0.01536562913674333,137571.13421999998,156384.54422928573,164248.3542673333,1.0407888936281244,0.9155796647657881,0.871743946651385,0.7855935740682298,-0.028113039796075157,0.02189447421667664,0.02790894995453529,0.03103489659473207
2022-08-10,23151.32,24226.0,22664.69,23954.05,208916.54953,0.034734416273037194,0.03064162900659767,0.001206479673828631,0.034734416273037194,23282.571428571428,23328.977142857144,22500.674333333332,23403.553561267334,23162.933521641975,22785.513652835998,-0.027721545569088568,0.027427259142527527,0.009592140178206865,146566.5255885714,156237.78362714287,166627.725677,1.4254042571524963,1.3371704633789068,1.2537922406441222,0.8128807082913388,0.03414479115449787,0.024689358652780595,0.021080231166887384,0.030178774875745502
2022-08-11,23954.05,24918.54,23852.13,23934.39,249759.79557,-0.0008207380380352847,0.02981590186205183,6.736109270780084e-07,0.0008207380380352847,23469.915714285715,23335.510000000002,22654.195666666667,23536.262670950502,23265.794385423047,22859.634707491743,0.034734416273037194,-0.027721545569088568,0.027427259142527527,160124.40064714284,157218.54944642857,170302.83690866668,1.559785982402405,1.5886153157462146,1.4665627426039065,0.812213546173659,-0.0008210750278987433,0.024039943545669972,0.018518252361122894,0.029333134076100602
2022-08-12,23933.09,24456.5,23583.0,24403.68,174207.5704,0.019607351597429545,0.028980121984016297,0.00038444823666522297,0.019607351597429545,23625.809999999998,23380.505,22793.156,23753.11700321288,23417.512467366643,22959.250532814858,-0.0008207380380352847,0.034734416273037194,-0.027721545569088568,159975.2396342857,155497.7683157143,169134.747626,1.0889658349520237,1.1203219974597856,1.029992788857422,0.828138902745681,0.019417603769849023,0.022722945954267985,0.019172956386770842,0.02851712555226782
2022-08-13,24401.7,24888.0,24291.22,24441.38,152852.25435,0.0015448489735974125,0.028920798493221753,2.3865583512249787e-06,0.0015448489735974125,23838.262857142858,23437.495714285713,22921.574,23925.18275240966,23554.028138384423,23054.87178876229,0.019607351597429545,-0.0008207380380352847,0.034734416273037194,169823.87553142855,155625.77704714285,168402.84887233333,0.9000633972795675,0.9821782563932022,0.9076583642945241,0.8294182522795838,0.001543656921956682,0.020803018252621007,0.019057015058572404,0.02845091721497019
2022-08-14,24443.06,25047.56,24144.0,24305.24,151206.14473,-0.005570061919580649,0.028977821750479468,3.102558978796246e-05,0.005570061919580649,23999.812857142857,23509.77571428571,23037.414,24020.197064307245,23654.18971993317,23135.54070561634,0.0015448489735974125,0.019607351597429545,-0.0008207380380352847,178726.18066857144,157301.6927542857,168664.94353333334,0.8460212385470017,0.9612493170444942,0.8964882776610722,0.8247983412571561,-0.005585632561016851,0.021507195501603783,0.018562259258853558,0.028500993975021958
2022-08-15,24305.25,25211.32,23773.22,24094.82,242539.54758,-0.008657392397688812,0.028998742819851563,7.495044312756004e-05,0.008657392397688812,24040.50142857143,23568.83357142857,23134.054666666667,24038.852798230437,23712.94042394208,23197.42969235077,-0.005570061919580649,0.0015448489735974125,0.019607351597429545,188952.05296285712,164325.22028214284,172715.87265499998,1.2836036644051534,1.475972751861004,1.4042690104370017,0.8176577383679301,-0.008695085325241436,0.020095247325588674,0.018802114896695855,0.028512266276454108
2022-08-16,24093.04,24247.49,23671.22,23854.74,179324.94821,-0.009963967358959214,0.028797590302755492,9.928064553040465e-05,0.009963967358959214,24141.18571428571,23630.75857142857,23235.940666666665,23992.82459867283,23731.847034083137,23239.836808973305,-0.008657392397688812,-0.005570061919580649,0.0015448489735974125,194115.25862428572,165843.19642214285,174752.38917866666,0.9238065543167182,1.0812921607802364,1.0261659314234517,0.8095106233520316,-0.010013939908729341,0.0164547939838007,0.018684479041986682,0.02830782327258304
2022-08-17,23856.15,24446.71,23180.4,23342.66,210668.68766,-0.021466593222143726,0.025593963521351088,0.00046081462456498695,0.021466593222143726,24053.844285714287,23668.20785714286,23266.27666666667,23830.283449004623,23679.95542953872,23246.470563233095,-0.009963967358959214,-0.008657392397688812,-0.005570061919580649,194365.56407142855,170466.04483,173776.58772333333,1.0838786626965469,1.2358395941554972,1.2122961465637818,0.7921331880915295,-0.02170035192362363,0.01266617841290067,0.019642265488780578,0.025298669312481734
2022-08-18,23342.66,23600.0,23111.04,23191.2,144185.97011,-0.006488549291297496,0.024404809313023603,4.210127190559724e-05,0.006488549291297496,23947.674285714285,23708.795000000002,23259.429333333333,23670.512586753466,23614.78803893356,23242.904720443865,-0.021466593222143726,-0.009963967358959214,-0.008657392397688812,179283.58900571428,169703.99482642856,169790.427869,0.8042340679904861,0.849632150719091,0.8491996393415366,0.786993392855325,-0.006509691431418219,0.012633613416243977,0.019566392250808872,0.024128011610479602
2022-08-19,23191.45,23208.67,20783.57,20834.39,274757.46712875005,-0.04662450464937158,0.030652206968071277,0.0014048737673180221,0.05302007775738379,23437.77571428571,23531.792857142857,23179.799,22961.4819400651,23244.068300409082,23087.51667396362,-0.006488549291297496,-0.021466593222143726,-0.009963967358959214,194967.63287285712,177471.43625357142,171298.2180866667,1.456630894499295,1.6002342882052656,1.6579032791007495,0.7070150433858987,-0.046618942748186454,0.037937664741665274,0.033629850745794436,0.031029549929925484
2022-08-20,20834.39,21382.85,20761.9,21140.07,183041.68363,0.014671895841442906,0.030824499180217714,0.00021526452758214963,0.014671895841442906,22966.16,23402.21142857143,23112.728333333336,22506.12895504882,22963.535193687872,22961.874953062743,-0.04662450464937158,-0.006488549291297496,-0.021466593222143726,199280.40848428573,184552.14200785712,171239.01814399997,0.9185131896416892,0.9918155467532161,1.0689250943734963,0.7173882944607899,0.014565304906856369,0.0396010405995298,0.03407330797062028,0.03120683770536978
2022-08-21,21140.07,21800.0,21069.11,21515.61,159200.6841,0.017764368802941632,0.030854898268553234,0.00031557279896692595,0.017764368802941632,22567.64142857143,23283.727142857144,23073.754333333334,22258.499216286615,22770.478501196158,22868.567536736115,0.014671895841442906,-0.04680237351712814,-0.006488549291297496,200422.48553714287,189574.33310285717,170825.75962533333,0.7943254653954308,0.8397797396635052,0.9319477603914642,0.7301322446985047,0.017608426506097175,0.04197830327197674,0.03442044987873281,0.031249010323255975
2022-08-22,21516.7,21548.71,20890.18,21399.83,222222.04526,-0.0053812092708502846,0.030818395423581755,2.8957413216685052e-05,0.0053812092708502846,22182.64285714286,23111.572142857145,23038.713,22043.831912214962,22587.72536770334,22773.810276301527,0.017764368802941632,0.014671895841442906,-0.04680237351712814,197519.9852057143,193236.01908428568,174161.902009,1.1250610667500753,1.1500032256567612,1.2759509553846997,0.7262032502943864,-0.005395740129966242,0.04211085775756228,0.03314235232801581,0.031215064524400146
